Image URL,Credit,Caption,Alt text
girl 1.png,M,girl,"a child with brown skin, glasses, and straight black hair that goes to around her neck. she's wearing a colorful bracelet, purple shoes, green pants, and a green shirt with a venus/'female' symbol on it."
girl pheonix 2.png,Pheonix,girl,a simplified figure of a short pink person that has a dress-shaped triangle body and pigtails on either side of its head with the left half being a lighter pink. The image has dark line art
middleaged bh.png,Blackholemojis,middle-aged,"a person with wrinkles and other signs of aging, with an arrow pointing between them and a mature, non flowering plant"
girl 2.png,M,girl,"a child with brown skin, glasses, and straight black hair that goes to around her neck. she's wearing a colorful bracelet, purple shoes, purple pants, and a purple shirt with a venus/'female' symbol on it."
girl stellar.png,StellarSymbols,girl,a short yellow figure with a red venus sign for a head.
optimist ry.png,Ry,optimist,a person with a red arrow pointing at them and a thought bubble above their head. Inside the thought bubble is a half full glass of water. The water in the glass is circled in green and there’s a green arrow pointed up.
nobody.png,M,nobody,A partially transparent blue figure with a dotted outline.
girl vixen.png,Vixen,girl,"a pink, rounded figure with large pointed ears resembling a stylized animal or plush toy. A heart-like symbol with a cross underneath, indicating femininity, is drawn on the face and she has a paw pointed to herself, A green arrow points upwards indicating a younger age."
pessimist ry.png,Ry,pessimist,a person with a red arrow pointing at them and a thought bubble above their head. Inside the thought bubble is a half full glass of water. The empty space at the top of the glass is circled in red and there’s a red arrow pointing down.
/Medical/doctor.png,Petri,doctor,"a featureless, emoji yellow person standing with one hand holding a clipboard and the other in their pocket. they’re wearing a doctor’s coat with a red cross on it."
ice chrome.png,cytochrome-sea,ICE,a person wearing a bulletproof vest and a baseball cap and sunglasses. they have an ice cube for a head
punk.png,Blackholemojis,punk,"a punk person looking forwards. They have a confident expression. They have red dyed hair styled in liberty spikes (spikes all over the head), many facial and ear piercings, and red eyeshadow."
goy ot.png,Ottertime,goy,"three people, one yellow person wearing a red kippah, one white person, and one lavender person wearing a purple hijab. Above the white and lavender person is a blue Star of David, with two arrows pointing from the star to the white and lavender person. On top of those arrows are red X, showing that both of these people are not Jewish"
kiwi m 1.png,M,Kiwi,a waving yellow figure in front of the lockwood silver fern flag of Aotearoa New Zealand. a purple arrow points from the flag to the figure
/Education/lecturer.png,Petri & M,lecturer,A digitally drawn image of a person holding chalk and standing next to a grey chalkboard.
kid pheonix 1.png,Pheonix,kid,A lime green child figure split in half. One side is a lighter green than the other. It has black lineart
liar dusty.png,Dusty,liar,"A gray person highlighted in yellow, who is thinking a green check mark and saying a red X."
man stellar.png,StellarSymbols,man,A yellow figure with a red mars symbol as a head.
kid pheonix 2.png,Pheonix,kid,A lime green child figure split in half. One side is a lighter green than the other. It has white lineart
ma'am pheonix.png,Pheonix,ma'am,a yellow figure from the neck up with white hair and a blue hat with a purple band.
microcelebrity petri.png,Petri,microcelebrity,"A drawing of a grey microscope. Next to the microscope is a circle containing a plain yellow person with a green star on their face, with two green stars next to them. A line connects the circle to the stage of the microscope, implying that the person in the circle is what the microscope is looking at."
lad pheonix 1.png,Pheonix,lad,"a simplified figure of a short cyan person with a square body where the right half is a lighter cyan, is wearing a brown hat. The image has white line art"
miss pheonix.png,Pheonix,miss,a yellow figure from the neck up with blue hair in a bun.
person pheonix 1.png,Pheonix,person,"A green person split in half, one half is a lighter green than the other half. It has black lineart"
lad pheonix 2.png,Pheonix,lad,"a simplified figure of a short cyan person with a square body where the right half is a lighter cyan, is wearing a brown hat. The image has black line art"
newscaster3.png,Tonto,newsreader,"A newsreader sitting at a desk, talking."
person pheonix 2.png,Pheonix,person,"A green person split in half, one half is a lighter green than the other half. It has white lineart"
man pheonix 1.png,Pheonix,man,a simplified figure of a blue person that has a square body with the right half being a lighter blue. The image has white line art.
newscaster1.png,Tonto,newsreader,"A newsreader sitting at a desk, gesturing to a chart and talking."
person wearing kandi.png,Blackholemojis,person wearing kandi,"a person wearing kandi, making a peace symbol held up to their face and pumping one fist. They wear a kandi harness, several thick kandi cuffs, kandi cat ears, necklaces, a star kandi glove, and a kandi mask."
man pheonix 2.png,Pheonix,man,a simplified figure of a blue person that has a square body with the right half being a lighter blue. The image has black line art.
postal worker m.png,M,postal worker,a red hand shape holding a cream-coloured envelope sealed with a red circle.
small child bh.png,Blackholemojis,small child,a small child with an arrow drawn between them and a plant sprout.
newscaster2.png,Tonto,newsreader,"A newsreader sitting at a desk, talking with a speech bubble."
someone somebody pheonix 1.png,Pheonix,someone / somebody,a purple figure with a brown question mark to its left
someone somebody pheonix 4.png,Pheonix,someone / somebody,a purple figure with a brown question mark surrounded by arrows to its left
no one pheonix.png,Pheonix,no one,A yellow figure from the neck up with a purple X over its face.
someone somebody pheonix 2.png,Pheonix,someone / somebody,a yellow figure with a purple question mark to its left
