Image URL,Credit,Caption,Alt text
Alphabet - B Red Thin.png,Petrichor,"B folder (red, thin)",a transparent blue folder with thin outlines and a red letter 'B' inside it.
Alphabet - B White Thick.png,Petrichor,"B folder (white, thick)",a transparent blue folder with thick outlines and a white letter 'B' inside it.
Alphabet - C Black Thick.png,Petrichor,"C folder (black, thick)",a transparent blue folder with thick outlines and a black letter 'C' inside it.
Alphabet - B Yellow Thick.png,Petrichor,"B folder (yellow, thick)",a transparent blue folder with thick outlines and a yellow letter 'B' inside it.
Alphabet - B Yellow Thin.png,Petrichor,"B folder (yellow, thin)",a transparent blue folder with thin outlines and a yellow letter 'B' inside it.
Alphabet - C Blue Thin.png,Petrichor,"C folder (blue, thin)",a transparent blue folder with thin outlines and a blue letter 'C' inside it.
Alphabet - C Black Thin.png,Petrichor,"C folder (black, thin)",a transparent blue folder with thin outlines and a black letter 'C' inside it.
Alphabet - C Blue Thick.png,Petrichor,"C folder (blue, thick)",a transparent blue folder with thick outlines and a blue letter 'C' inside it.
Alphabet - C Green Thick.png,Petrichor,"C folder (green, thick)",a transparent blue folder with thick outlines and a green letter 'C' inside it.
Alphabet - C Brown Thick.png,Petrichor,"C folder (brown, thick)",a transparent blue folder with thick outlines and a brown letter 'C' inside it.
Alphabet - C Brown Thin.png,Petrichor,"C folder (brown, thin)",a transparent blue folder with thin outlines and a brown letter 'C' inside it.
Alphabet - C Orange Thin.png,Petrichor,"C folder (orange, thin)",a transparent blue folder with thin outlines and an orange letter 'C' inside it.
Alphabet - C Green Thin.png,Petrichor,"C folder (green, thin)",a transparent blue folder with thin outlines and a green letter 'C' inside it.
Alphabet - C Orange Thick.png,Petrichor,"C folder (orange, thick)",a transparent blue folder with thick outlines and an orange letter 'C' inside it.
Alphabet - C Purple Thick.png,Petrichor,"C folder (purple, thick)",a transparent blue folder with thick outlines and a purple letter 'C' inside it.
Alphabet - C Pink Thick.png,Petrichor,"C folder (pink, thick)",a transparent blue folder with thick outlines and a pink letter 'C' inside it.
Alphabet - C Pink Thin.png,Petrichor,"C folder (pink, thin)",a transparent blue folder with thin outlines and a pink letter 'C' inside it.
Alphabet - C Red Thin.png,Petrichor,"C folder (red, thin)",a transparent blue folder with thin outlines and a red letter 'C' inside it.
Alphabet - C Purple Thin.png,Petrichor,"C folder (purple, thin)",a transparent blue folder with thin outlines and a purple letter 'C' inside it.
Alphabet - C Red Thick.png,Petrichor,"C folder (red, thick)",a transparent blue folder with thick outlines and a red letter 'C' inside it.
Alphabet - C Yellow Thick.png,Petrichor,"C folder (yellow, thick)",a transparent blue folder with thick outlines and a yellow letter 'C' inside it.
Alphabet - C White Thick.png,Petrichor,"C folder (white, thick)",a transparent blue folder with thick outlines and a white letter 'C' inside it.
Alphabet - C White Thin.png,Petrichor,"C folder (white, thin)",a transparent blue folder with thin outlines and a white letter 'C' inside it.
Alphabet - D Black Thin.png,Petrichor,"D folder (black, thin)",a transparent blue folder with thin outlines and a black letter 'D' inside it.
Alphabet - C Yellow Thin.png,Petrichor,"C folder (yellow, thin)",a transparent blue folder with thin outlines and a yellow letter 'C' inside it.
Alphabet - D Black Thick.png,Petrichor,"D folder (black, thick)",a transparent blue folder with thick outlines and a black letter 'D' inside it.
Alphabet - D Brown Thick.png,Petrichor,"D folder (brown, thick)",a transparent blue folder with thick outlines and a brown letter 'D' inside it.
Alphabet - D Blue Thick.png,Petrichor,"D folder (blue, thick)",a transparent blue folder with thick outlines and a blue letter 'D' inside it.
Alphabet - D Blue Thin.png,Petrichor,"D folder (blue, thin)",a transparent blue folder with thin outlines and a blue letter 'D' inside it.
Alphabet - D Green Thin.png,Petrichor,"D folder (green, thin)",a transparent blue folder with thin outlines and a green letter 'D' inside it.
Alphabet - D Brown Thin.png,Petrichor,"D folder (brown, thin)",a transparent blue folder with thin outlines and a brown letter 'D' inside it.
Alphabet - D Green Thick.png,Petrichor,"D folder (green, thick)",a transparent blue folder with thick outlines and a green letter 'D' inside it.
Alphabet - D Pink Thick.png,Petrichor,"D folder (pink, thick)",a transparent blue folder with thick outlines and a pink letter 'D' inside it.
Alphabet - D Orange Thick.png,Petrichor,"D folder (orange, thick)",a transparent blue folder with thick outlines and an orange letter 'D' inside it.
Alphabet - D Orange Thin.png,Petrichor,"D folder (orange, thin)",a transparent blue folder with thin outlines and an orange letter 'D' inside it.
Alphabet - D Purple Thin.png,Petrichor,"D folder (purple, thin)",a transparent blue folder with thin outlines and a purple letter 'D' inside it.
Alphabet - D Pink Thin.png,Petrichor,"D folder (pink, thin)",a transparent blue folder with thin outlines and a pink letter 'D' inside it.
Alphabet - D Purple Thick.png,Petrichor,"D folder (purple, thick)",a transparent blue folder with thick outlines and a purple letter 'D' inside it.
Alphabet - D Yellow Thick.png,Petrichor,"D folder (yellow, thick)",a transparent blue folder with thick outlines and a yellow letter 'D' inside it.
Alphabet - D Red Thick.png,Petrichor,"D folder (red, thick)",a transparent blue folder with thick outlines and a red letter 'D' inside it.
Alphabet - D Red Thin.png,Petrichor,"D folder (red, thin)",a transparent blue folder with thin outlines and a red letter 'D' inside it.
Alphabet - D White Thin.png,Petrichor,"D folder (white, thin)",a transparent blue folder with thin outlines and a white letter 'D' inside it.
Alphabet - D Yellow Thin.png,Petrichor,"D folder (yellow, thin)",a transparent blue folder with thin outlines and a yellow letter 'D' inside it.
Alphabet - D White Thick.png,Petrichor,"D folder (white, thick)",a transparent blue folder with thick outlines and a white letter 'D' inside it.
