Image URL,Credit,Caption,Alt text
keyguard 2.png,Plum,keyguard,"A drawing of a keyguard for a tablet. It is a red piece of plastic with a grid of square holes, with a long rectangular hole at the top, and two “flaps” on the left and right sides."
home sign m 2.png,M,home sign,"A cream-colored house with a triangular red roof. above it is a blue figure making a triangle shape with their hands, mimicking the roof."
i love my aac 3.png,M,my AAC makes me happy,"a fat person with dark brown skin and black hair holding an AAC device (vague details only - could be low tech or high tech) to their chest and beaming. they are wearing glasses, a green T-shirt, hearing aids, and two bracelets, one of which is a medical alert bracelet. Around them are hearts and sparkles."
I am new to aac.png,Asher,I am new to AAC,"a person with brown hair, standing holding a blue tablet with a stoplight on green, signaling GO"
home home page ry.png,Ry,home / home page,a house shape outlined in black with a door shape in the center. it is filled with a muted rainbow starting with red at the top and ending with purple at the bottom.
I like both word emojis and symbols bh.png,Blackholemojis,I like both word emojis and symbols,"A person gives two thumbs up. On either side and above them are a card with a waving hand, and a card that says “hi.” Between these is a green check mark."
i love being an aac user ot 1.png,Ottertime,I love being an AAC user,a happy yellow person holding their blue aac tablet. Next to them is a pink heart
i am an aac user tonto 2.png,Tonto,I am an aac user,"a yellow person wearing a hijab holding an AAC device tablet with blue case , there is an arrow starting from the AAC device & pointing to the person ’ s head ."
I'm slow to type.png,Petri,I'm slow to type,a drawing of a plain yellow person holding a large blue talker. there is a snail in the top left corner.
i love being an aac user ot 2.png,Ottertime,I love being an AAC user,a happy yellow rabbit holding their blue aac tablet. Next to them is a pink heart
i can only explain by typing ot.png,Ottertime,I can only explain by typing,"on the top left corner is a blue speech bubble with squiggly lines representing words. On the bottom right corner is a grey keyboard, with a yellow hand on it. Between the two is a green gradient arrow pointing to the speech bubble"
use aac because easier wolf.png,wolf-paxk-emojis,I use AAC because it's easier than speaking,"In the upper left there is a cartoon AAC device with color coded buttons. Next to it is a pink heart. Below these is a blue speech bubble, which is accompanied by a grey heart with a deep crack in it"
i love being an aac user bear ottertime.png,Ottertime,I love being an AAC user,a happy brown bear holding their yellow aac tablet. Next to them is a pink heart.
I have no card for what I want to say pheonix 1.png,Pheonix,I have no card for what I want to say,a hand drawn red forbidden sign sits behind a picture of a deck of communication cards with a speech bubble coming from them.
i am an aac user tonto 1.png,Tonto,I am an AAC user,"a yellow person holding an AAC device tablet with blue case , there is an arrow starting from the AAC device & pointing to the person ’ s head ."
i love my aac koda 1.png,Koda,I love my AAC,"a brown bear pointing towards itself and looking to the right, there’s a red heart on its chest. to its right is a teal AAC tablet and a swirly red arrow pointing to it"
i don't have that word dusty.png,Dusty,I don't have that word,Two minimalist hands holding a yellow outlined scribble with lines for emphasis coming out of it. There is a large red X above the hands.
i can only explain by using aac ot.png,Ottertime,I can only explain by using AAC,"on the top left corner is a blue speech bubble with squiggly lines representing words. On the bottom right corner is a blue AAC tablet with red, green, and dark blue button representing words on the screen, and a yellow hand on it. Between the two is a green gradient arrow pointing to the speech bubble."
i love my aac koda 2.png,Koda,I love my AAC,"a brown bear pointing towards itself and looking to the right with a smile, there’s a red heart on its chest. to its right is a teal AAC tablet and a swirly red arrow pointing to it."
I have no card for what I want to say pheonix 2.png,Pheonix,I have no card for what I want to say,a thick red forbidden sign sits behind a picture of a deck of communication cards with a speech bubble coming from them.
LAMP VI Tactile Keyguide.png,NonspeakingKiku,LAMP VI Tactile keyguide,a red tactile keyguide with yellow tactile markers along the side and bottom edges and around four buttons near the middle.
i need to add that word to my aac dusty.png,Dusty,I need to add that word to my AAC,"In the corner is a scribble outlined in yellow, with a green plus sign over an arrow leading from it to a simple drawing of an AAC device."
I prefer symbols over word emojis bh.png,Blackholemojis,I prefer symbols over word emojis,"A person points upwards to a card with a waving hand. Below and off to the side is a card with “hi” written on it, and a check mark."
laminated letterboard ottertime.png,Ottertime,laminated letterboard,"an off-white letterboard with feathery border. The vowels are purple while the consonants are dark teal. In a corner of the letterboard is a dark green checkmark, a red X, a blue space symbol, and a teal backspace symbol."
lcd tablet gray dusty.png,Dusty,LCD Tablet (gray),"A gray LCD tablet with a star drawn on it, and a matching stylus below it."
I prefer word emojis over symbols bh.png,Blackholemojis,I prefer word emojis over symbols,"A person points upwards to a card with “hi” written on it. Below and off to the side is a card with a waving hand, and a check mark."
laminated letterboard ot 2.png,Ottertime,laminated letterboard,"an off-white letterboard. The vowels are purple while the consonants are dark teal. In a corner of the letterboard is a dark green checkmark, a red X, a blue space symbol, and a teal backspace symbol. The letterboard is on top of a dark teal binder plastic backing."
lcd tablet red dusty.png,Dusty,LCD Tablet (red),"A red LCD tablet with a star drawn on it, and a matching stylus below it."
