Image URL,Credit,Caption,Alt text
except pheonix 1.png,Pheonix,except,"An image with dark line art shows 4 circles sit in a line, the first two are blue and a curved purple arrow starts at one and bounces to point at the next, after those two is a red circle, then a third blue circle. Another curved purple arrow bounces from the blue circle before the red circle, over the red circle, to the final blue circle. Below the red circle is a purple arrow pointing up at it with a red exclamation point next to it."
dramatic vixen.png,Vixen,dramatic,"a dramatic scene with a figure in distress. The figure is leaning back with one hand on its head, possibly indicating  The other hand is placed on its back, a blue drama mask is being worn as there's blue exclamation lines on the leg of the figure."
different rayin.png,Rayin,different,"A purple square and blue circle sit next to each other with a red does not equal sign between them. Above the purple square is a curved blue arrow, and above the blue circle is a curved purple arrow. The arrows are in line with each other and have vertical lines at their ends, creating a distinctive empty space between the arrows."
except pheonix 2.png,Pheonix,except,"An image with bright line art shows 4 circles sit in a line, the first two are blue and a curved purple arrow starts at one and bounces to point at the next, after those two is a red circle, then a third blue circle. Another curved purple arrow bounces from the blue circle before the red circle, over the red circle, to the final blue circle. Below the red circle is a purple arrow pointing up at it with a red exclamation point next to it."
dysfunctional cc.png,CC,dysfunctional,"a curvy, wobbly blue arrow points goes down and then up. beside it, not pointed to, is a purple square with a cyan star in it."
dirty koda.png,Koda,dirty,a blue circle with a darker blue outline with mud dripping off it with bits of green spread around
expired vixen.png,Vixen,expired,"a clock face with grey hand and a red arrow circling it, transitioning from white to red. The arrow points towards a yellow warning triangle with an exclamation mark inside."
extraordinary pheonix 1.png,Pheonix,extraordinary,A rainbow lightbulb is surrounded by a rainbow assortment of sparkles and emphasis triangles. The image has light line art.
deep water.png,Esrah,deep water,"a pool pictured from the side. There’s a dashed line drawn separating the deep end from the shallow end, and a green arrow pointing to the deep end, which has a ladder."
external tonto.png,Tonto,external,a light blue glowing square outside a blue square that is within a big green square. there is an arrow coming from the green square pointing to the glowing blue square
extraordinary pheonix 2.png,Pheonix,extraordinary,A rainbow lightbulb is surrounded by a rainbow assortment of sparkles and emphasis triangles. The image has dark line art.
