Image URL,Credit,Caption,Alt text
i'm not comfortable with self harm petri.png,Petri,I'm not comfortable with self harm,": a drawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square containing a shower and a thermometer that has a spiky burst at the top, with a green arrow pointing to the square."
i don't need to have a trigger warning to exist esrah.png,Esrah,I don’t need to have a trigger warning to exist,"a red crossed out circle pointing to a yellow trigger warning sign with red text, that contains a person instead of a warning."
i'm not overreacting.png,Esrah,I'm not overreacting,"a person pointing to themselves and speaking. The speech bubble by them shows a red X and a symbol for overreaction, which is a person with a mushroom cloud over their head yelling dramatically, and two arrows beside them pointing up."
i dont want to know my weight ot 1.png,Ottertime,I don’t want to know my weight,a frustrated light pink person with a thought bubble coming out of them. Inside is a digital scale as well as a metal weight in kilograms. The thought bubble is crossed off in red.
i'm not confused about my gender plum 2.png,Plum,I’m not confused about my gender,"A yellow, emoji-like face with bright cyan eyes nervously looks up at their own thought bubble that is floating above them, which contains several different gender symbols (all based on the Mars and Venus symbols which are commonly used to represent male and female respectively), all in different colors. Three cyan question marks are above their head, partially obscuring the thought bubble. A big, dark red “X” is overlaid on top of the whole drawing to signify “no”. The gender symbols shown in the thought bubble mentioned earlier are those for agender (grey), female (pink), intergender (yellow), genderqueer (green), androgyne (purple), and male (blue)."
i'm not comfortable with cults.png,Petri & Neon,I'm not comfortable with cults,"a drawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square containing a brown book with a yellow hand pressed against it and a green arrow pointing to it."
i dont want to know my weight ot 2.png,Ottertime,I don’t want to know my weight,a distressed light pink person with a thought bubble coming out of them. Inside is a digital scale as well as a metal weight in kilograms. The thought bubble is crossed off in red.
i need to have my water bottle with me in the heat.png,Plum,I need to have my water bottle with me in the heat,A drawing of a simplified yellow human holding a reusable plastic water bottle with two hands. A stylized depiction of the sun is in the top left corner of the image. To the person’s right is a red exclamation point. A red arrow goes from it and points at the bottle the person is holding. The person is standing upright and has no facial features other than oblong dot eyes that don’t bear any particular expression. They are bald and don’t wear any clothing. Their hands are more akin to paws.
Im not a fictional charcter ottertime.png,ottertime,I'm not a fictional character,"a yellow figure with dot eyes, long bunny ears, and a fluffy tail. The figure is next to a red Not Equals Sign, which is followed by an image of a computer and a book. The book and computer both have a simple pink figure on them"
i don't want my photo taken rayin.png,Rayin,I don't want my photo taken,An angry yellow person with blushing cheeks and a green shirt putting their hand in front of them as a stop sign. There is a purple arrow from a camera pointing to the person and over that arrow is a red X
justice.png,M,justice,"The personification of justice, Lady Justice, in a metallic, slightly greenish colour. She has a sword in one hand, and is holding up a pair of scales. She has a blindfold on, and curly hair tied behind her neck."
i am not comfortable with being touched ottertime.png,Ottertime,I am not comfortable with being touched,a yellow person shivering surrounded by dark blue lines and blue drops of sweat. On the upper left corner is a pale red square featuring a gray taller person touching the yellow person. On the bottom right corner of that pale red square is a red X outlined by off-white
i don't want my picture taken ottertime.png,Ottertime,I don't want my picture taken,a frustrated yellow person showing the stop sign with their right hand. On the top left corner is a pale purple camera. Connecting the camera to the person is an arrow pointing towards the person with a red X on top of it
me eating doesn’t affect your fast fg.png,froggygolem,me eating doesn't affect your fast,"two smiling yellow people with a gray rectangle dividing them. The left person is pointing to their chest and holding a bitten brown square. The right person is holding a red slashed circle containing a bitten brown square. An arrow with a red slash through it sits above them, pointing from the eating person towards the other person."
i'm not comfortable with cult jokes.png,Petri & Neon,I'm not comfortable with cult jokes,"a drawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square containing a brown book with a yellow hand pressed against it and a green arrow pointing to it."
i don't want to be filmed rayin.png,Rayin,I don't want to be filmed,"An angry yellow person with a green shirt putting their hand in front of them in a stop gesture. On their left is a short length of film, which has a purple arrow pointing from it to the person, with a red X over top of the arrow."
mental distress esrah.png,Esrah,mental distress,"A brain and heart shape with a red, orange, and yellow burst behind it, with red squiggles coming off it."
i'm not comfortable with gore.png,Petri,I'm not comfortable with gore,"a drawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square containing a bandaid with a green arrow pointing to it."
i know what you said about me.png,M,I know what you said about me,"A person with an unhappy face. Above them is a speech bubble coming from somebody not in the image. The speech bubble has a picture of the main person in the image, with lines beside it that represent words."
my distress is not funny ottertime.png,Ottertime,my distress is not funny,on top is a distressed white person crying and covering their ears. On the bottom is a laughing yellow face. Between the two is a arrow pointing to the yellow face and on top of the arrow is a red X
i'm not confused about my gender plum 1.png,Plum,I’m not confused about my gender,"A yellow, emoji-like face with bright cyan eyes nervously looks up at their own thought bubble that is floating above them, which contains several different gender symbols (all based on the Mars and Venus symbols which are commonly used to represent male and female respectively), all in different colors. Three cyan question marks are above their head, partially obscuring the thought bubble. A “no” symbol - a red circle with a slash through it - is overlaid on top of the whole drawing. The gender symbols shown in the thought bubble mentioned earlier are those for agender (grey), female (pink), intergender (yellow), genderqueer (green), androgyne (purple), and male (blue)."
i need to be in a separate room dusty.png,Dusty,I need to be in a separate room,"Two rooms with a small area connecting them. One has three figures in it, and the other has just one, with an arrow and an exclamation point above that room."
my headphones aren't rude meowing.png,meowing-emojis,my headphones aren't rude,"a pair of headphones, a 'does not equal' sign, and a face with the tongue poking out."
i'm not lazy ot.png,Ottertime,I’m not lazy,a white person sleeping on a dark teal sofa. On top of this is a red X
fat is not a bad word.png,M,'fat' is not a bad word,"a simple, fat figure who is emoji yellow and smiling, inside a light green speech bubble."
my interests are not a joke fractals.png,Fractals,my interests are not a joke,a drawing of a through bubble and a mask with a does not equal sign between them. In the though bubble is a collect of golden stars. The mask is organe and is smiling with motion lines implying it is laughing.
i take negative jokes seriously.png,Esrah,I take negative jokes seriously,"a speech bubble with a person wearing a mask in it. The mask is blue and shows a sad face. Below the speech bubble is a thought bubble with a person's face without a mask. It is also blue, and they are openly crying"
give me time to answer chrome.png,cytochrome-sea,give me time to answer,a blue dog sitting by an hourglass that is dripping sand down
no uterus no opinion tonto.png,Tonto,no uterus no opinion/voice,"a drawing of an uterus with a red X on its left down side , over the uterus there is a green arrow pointing at a crossed out speech bubble"
lizard people is antisemitic m.png,M,lizard people is antisemitic,an arrow pointing from a humanoid lizard person in a business suit to a crossed out Magen David.
good touch.png,CC,good touch,a young person with a red shirt holds up a hand in a high-five with another young person with a pink shirt. there is a heart symbol between them.
pay me meabh.png,Meabh,pay me,A drawing of a yelow person with shut blue eyes looking frustrated. Above their head is 1 paper bill next to three copper coins and two yellow outstretched hands. There is a small red arrow pointing from money to hands.
my identity isn't for you tonto.png,Tonto,my identity isn't for you,in the top left 2 stars and sparkles next to a heart where one half is a pinkish purple fingerprint patter and the other is red in 2 yellow hands. To the right is a green arrow pointing down with a red X on it pointing toward a brown hand.
existence not conspiracy ot.png,Ottertime,My existence is not a conspiracy theory,"on the top left corner is a yellow person with a blank expression. On the bottom right corner is the illuminati, a green triangle with one white eye. Between the two is a black equals sign with a red dash through it."
personal boundaries esrah.png,Esrah,personal boundaries,"a Black person pointing to themself and to a floating red circle with a line through it. They have a neutral expression. They’re mid-sized, they have short dark hair, ear piercings, and wear a red dotted shirt"
my body my choice esrah.png,Esrah,my body my choice,"a person pointing to themselves and holding a green checkmark block and a red x mark block. They have a slightly stern expression. They are a mid-sized Native person with dark double braids, glasses, a light blue shirt, and a silver bracelet."
i do not mean that tonto.png,Tonto,I do not mean that,"a yellow person pointing at themselves , next to them here is a speech bubble with a blue book inside of it & a red X over the speech bubble ."
physical distress esrah.png,Esrah,physical distress,"a person with their arms and legs held out, with a pinched expression. Behind them is a red, orange, and yellow burst with red squiggles."
not a boy man.png,M,not a boy / man,a red x over a light blue mars symbol.
i don't know what's happening and i'm scared vixen.png,Vixen,I don't know what's happening and I'm scared,"a cute, yellow cat-like creature with big, worried eyes. It's surrounded by colorful question marks, exclamation points, and other symbols, suggesting confusion and chaos."
right name budget.png,Bear,right name,A red name tag with the word 'Name' written in the white section. A green circle with a check mark is in front of it to show it's right
not a girl woman.png,M,not a girl / woman,a red x over a pink venus symbol.
i'm not comfortable with that.png,Petri,I'm not comfortable with that,"a drawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square with a green arrow pointing to it."
skinny isnt a feeling legless rat.png,Legless Rat,Skinny Isn't A Feeling,"black outlines, a skinny yellow person to the left of a black does not equal sign to the left of a red mad face on top of a blue sad face with a tear on top of a happy face"
not comfortable being touched m 1.png,M,not comfortable being touched,a simple pink figure with a downturned mouth wearing an AAC device. a yellow hand is reaching for them/touching them from a disembodied yellow head. there are two water droplets signifying swet and a red 'x'.
i'm not comfortable with being touched.png,Petri & Neon,I'm not comfortable with being touched,"adrawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square containing a basic drawing of a hand pressed against someones shoulder with a green arrow pointing to it."
stop calling me lazy ottertime.png,Ottertime,stop calling me lazy,"on the left is a frustrated white person, with red anger shapes for emphasis. Coming from the right is a speech bubble with a white person sleeping on a dark teal sofa inside."
not comfortable being touched m 2.png,M,not comfortable being touched,a simple pink figure with a downturned mouth. a yellow hand is reaching for them/touching them from a disembodied yellow head. there are two water droplets signifying swet and a red 'x'.
i'm not comfortable with nsfw jokes.png,Petri,I'm not comfortable with NSFW jokes,"a drawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square containing a glyph of a horizontal line going into a divot in a vertical line, with a laughing face next to it, with a green arrow pointing to the square"
stop saying that.png,Esrah,stop saying that,a red octagon stop sign with a speech bubble with a grey square inside it.
no hospital.png,M,no hospital,"a simple drawing of a hospital, shown as a white building with a red cross on it. There is a big red 'X' drawn on top of the image."
i'm not comfortable with death jokes.png,Petri & Neon,I'm not comfortable with death jokes,"a drawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square containing a skull with crossed bones and a laughing face with a green arrow pointing to it."
/Phrases/that is not yours ani.png,Ani,That Is Not Yours,A light green person with a large red ‘X’ over them. The person is holding a black object
perisex is not a slur ottertime.png,Ottertime,perisex is not a slur,"on the left, a venus symbol with an extra line and a mars symbol with an extra line are side by side. on the right there is a bright  spiky red bubble with a dollar sign, an exclamation mark, a hashtag, and a question mark inside. Between the venus and mars symbols and the red spiky bubble, a dark red unequal sign is present to show that those two things aren't the same."
I'm not comfortable with praise.png,Petri & Neon,I'm not comfortable with praise,"a drawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square containing a white speech bubble that contains a yellow star with a green arrow pointing to it."
/Phrases/that is not theirs ani.png,Ani,That Is Not Theirs,A simplistic drawing of two people. In the bottom left is a blue person who is pointing at a light green person in the top right corner. The light green person has a large red ‘X’ over them and is holding a black object.
personal space m.png,M,personal space,an emoji yellow figure inside a light blue circle.
i'm not comfortable with sexual advances.png,Petri & Neon,I'm not comfortable with sexual advances,"a drawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square containing three X's with a light blue arrow below them with a green arrow pointing to it."
that will cause mental distress esrah.png,Esrah,that will cause mental distress,"A grey square with an arrow pointing from it to a brain and heart shape. Behind it is a red, orange, and yellow burst, with red squiggles coming off it."
quadrobics aren't hurting anyone ottertime.png,Ottertime,quadrobics aren't hurting anyone,"on the top left corner is a yellow person wearing a blue shirt, dark blue pants, a grey striped tail, and a grey tabby cat mask. They are doing quadrobics and there are two blue paws next to the person for emphasis. On the bottom right corner is a white person with green cheeks in pain and wearing a bandaid on their forehead. There is a squiggly line to emphasize the pain they are in. Between the two objects is a grey arrow pointing to the white person, with a red X on top."
i'm not comfortable with medical jokes.png,Petri & Neon,I'm not comfortable with medical jokes,"a drawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square containing a basic drawing of a medical cross and a laughing face with a green arrow pointing to it."
that will cause physical distress esrah.png,Esrah,that will cause physical distress,"A grey square with an arrow pointing from it to a person with their arms and legs held out, with a pinched expression. Around them is a red, orange, and yellow burst with red squiggles."
