Image URL,Credit,Caption,Alt text
mock gillipop.png,Gillipop,mock,"two speech bubbles, the top one has a red dot on the inside, and the bottom one is wavy with a distorted red splot and black quote marks. the speech bubbles are outlined in white"
proclaim m.png,M,proclaim,"a very simplified fanfare trumpet, a blue banner hanging from it, with three golden emphasis shapes coming from it, representing a proclamation."
instruct.png,M,instruct,"an emoji yellow figure with one finger raised, and a speech bubble coming from them. in the speech bubble is a green dot, followed by a green arrow."
multiple choice question gold.png,goldstargloww,multiple choice question,"three red, green, then blue circles on the left, and a yellow question mark on the right. the green circle is filled in as if it's been selected."
promise ottertime.png,Ottertime,promise,"two stylized hands, one is lavender with purple finger tips and the other is white with aqua finger tips. The two hands are hooking their pinky fingers together with yellow sparkles around them"
joke fg.png,froggygolem,joke,a yellow laughing person with finger guns next to them has a speech bubble above them
note noted rayin.png,Rayin,note / noted,an emoji-yellow person with brown eyes and a green shirt writing on a notepad with a pencil
protest five guys.png,The Five (+) Guys Collective,protest,three overlapped protest signs. there is a red exclamation mark on one of them
mention pheonix 1.png,Pheonix,mention,An off white speech bubble with a dark green outline has a blue diamond shape inside it. A curved purple arrow points up at the speech bubble.
ordering pizza.png,Rae,ordering pizza,"a simple yellow emoji person holding a grey landline phone with a curly cord to the side of their head, where their ear would be in a realistic style. There’s a speech bubble coming from them that shows a slice of pizza."
reassure p.png,Petri,reassure,"A drawing of two people, with the one on the left looking sad and the one on the right putting their hand on the other person's shoulder. The person on the right is speaking a speech bubble with a heart in it."
mention pheonix 2.png,Pheonix,mention,A brown speech bubble with a light green outline has a blue diamond shape inside it. A curved purple arrow points up at the speech bubble.
over explaining koda.png,Koda,over explaining,"a brown head with their mouth open, there’s a speech bubble taking up the entire rest of the screen in white, inside the bubble is the ABCs / abcs all jumbled up. (edited)"
quote.png,M,quote,"a scroll in a speech bubble. the scroll has a few lines, representing a quote with attribution."
mumble.png,Petri,mumble,a person looking down and looking slightly worried with a small speech bubble underneath them.
Paraphasia.png,ArsonCrows,paraphasia,"an emoji looking to the side. Their thoughts are blue circles, but their words are red squares."
rambling yes words.png,Petri,ramble,a person smiling surrounded by speech bubbles. the speech bubbles are filled with fake writing.
question 1 plum.png,Plum,question,"Several orange shapes with a grey question mark (?) on their right, all inside a bluish-white speech bubble. The shapes are a triangle, circle, and square, and each is slightly different shade of orange"
praise.png,Petri,praise,"a drawing of a person smiling with an open mouth, speaking a large speech bubble that contains three glittery star stickers in primary colours"
ranting.png,Tonto,rant,"an unhappy emoji-style face with grey scribbles around them, and a speech bubble with black scribbles in it."
quote pheonix.png,Pheonix,quote,"A person with a speech bubble, inside the speech bubble is another speech bubble with darker line art"
question 2 plum.png,Plum,question,"Several orange shapes with a grey upside-down question mark (¿) to their left, and a grey question mark (?) to their right, all inside a bluish-white speech bubble. The shapes are a triangle, circle, and square, and each are a slightly different shade of orange."
rephrase dusty.png,Dusty,rephrase,"Two speech bubbles with different pink, blue, green, and yellow scribbles inside, similar to writing, with an arrow going from one to the other."
Recommend.png,Petri,recommend,A drawing of a large rectangular speech bubble containing several scribbles and a pink circle with a checkmark on it. There's a yellow thumbs up over the bottom right corner of the speech bubble.
prompt.png,Petri,prompt,"A drawing of a large white speech bubble containing a green command prompt symbol, which is a green arrow pointing right and a low line."
request m 1.png,M,request,"a speech bubble with the tail coming from the right. in it is a dark brown hand, also coming from the right, being held under a purble blob."
scripting.png,Petri,script,a plain emoji yellow person with both a thought bubble and a speech bubble next to them. both bubbles contain the same exact scribbles.
rambling no words.png,Petri,ramble,a person smiling surrounded by speech bubbles. the speech bubbles are empty.
request m 2.png,M,request,"a speech bubble with the tail coming from the right. in it is a brown hand, also coming from the right, being held under a purble blob."
talking ee.png,Eldritch-Emojis,talking,a plain emoji yellow person holding a blue AAC tablet in one hand and tapping it with the other. they have a speech bubble with scribbles indicating words in it; the speech bubble comes from the AAC device.
request m 5.png,M,request,"a speech bubble with the tail coming from the right. in it is a yellow hand, also coming from the right, being held under a purble blob."
say m.png,M,say,a green speech bubble with three small lines coming from near the tail
