Image URL,Credit,Caption,Alt text
me cane dusty.png,Dusty,me,"A green figure pointing to themselves with one hand, and a cane in the other."
my m.png,M,my,"a faceless yellow figure with one hand on their chest looking up at a glowing blue orb hovering above their other, upraised, hand."
mine dusty.png,Dusty,mine,"A green person with just a torso, round head, and eyes, touching a red square."
me wheelchair dusty.png,Dusty,me,A green figure in a wheelchair pointing to themselves.
myself cane dusty.png,Dusty,myself,"A green figure with a hand on their chest and a cane in the other, and a red arrow coming from and pointing to them."
my powerchair dusty.png,Dusty,my,"A green figure in a gray power chair, with one hand on their chest."
mine wolf.png,Wolf,mine,The head and torso of an abstract yellow person with a large black triangle in front along the bottom of the image.
myself powerchair dusty.png,Dusty,myself,A green figure in a power chair with a hand on their chest and a red arrow coming from and pointing to them.
my stellar.png,StellarSymbols,my,the head and shoulders of a yellow figure holding a red square. a black arrow points down to the square
my cane dusty.png,Dusty,my,A green figure with one hand on their chest and a cane in the other.
myself_dusty_manual_wheelchair.png,Dusty,myself,A green figure in a wheelchair with a hand on their chest and a red arrow coming from and pointing to them.
my wolf.png,Wolf,my,The head and torso of an abstract yellow person with a large black circle in front along the bottom of the image.
my wheelchair dusty.png,Dusty,my,"A green figure in a gray wheelchair, with one hand on their chest."
myself dusty.png,Dusty,myself,"A green person with just a torso, round head, and eyes, touching their chest with an arrow comng from and pointing to them."
myself wolf.png,Wolf,myself,The head and torso of an abstract yellow person with a large black heart in front along the bottom of the image.
our ours asl meabh.png,Méabh,our / ours (ASL),A ms paint style of a grey person. The grey person is doing the ASL sign for our/ours. There are yellow stars by their head
our dusty.png,Dusty,our,"A yellow and a green figure next to each other, touching red squares."
myself vixen.png,Vixen,myself,"A simple, yellow, cartoon creature with the word ""Myself"" on its face. It has a childlike, crayon-drawn style with rounded edges. The creature is pointing at itself with both paws."
ourselves.png,Pheonix,ourselves,"3 blue figures 2 in front one behind, the  figures in front are pointing to themselves/the group, the figure on the right is pointing with their finger the one to the left points with its full hand"
our_hydra.png,Dusty,our,A bright green hydra with three heads and a red square in front of it.
My.png,Pheonix,my,yellow figure with slight smile and vertical lines for eyes pointing at themselves with one hand; the other hand has a purple ball floating above it.
own m.png,M,own,a faceless teal figure looking up at a glowing green orb hovering above their upraised hand.
our.png,Pheonix,our,"2 yellow figures next to each other, they each have an arm out so their hands overlap with a ball hovering over it."
ours.png,Pheonix,ours,"3 yellow figures two in front one behind, the figures in front are pointing to themselves/ the group with their whole hands."
that pheonix.png,Pheonix,that,a purple cube with a blue arrow pointing diagonally up at it.
ours dusty.png,Dusty,ours,A yellow and a green figure with their hands on the same red square.
that cc.png,CC,that,"a blue box is pointed to by a blue arrow, with a gray circle not being pointed at"
My Vixen.png,Vixen,My,"A simple, yellow, cartoon creature with the word ""MY"" on its face. It has a childlike, crayon-drawn style with rounded edges. The creature is pointing at itself with its right paw."
ours_hydra.png,Dusty,ours,A bright green hydra resting all three heads on a red square.
Their.png,Pheonix,their,2 purple figures holding a ball with an arrow pointing at the ball.
Myself.png,Pheonix,myself,"blue figure with slight smile and vertical ovals for eyes pointing at themselves with both hands, one hand is pointing with one finger the other the whole hand"
