Image URL,Credit,Caption,Alt text
by fg.png,froggygolem,by,a light blue rectangle tilted left with and overlapping skinny darker blue rectangle towards the bottom. Resembles a very minimalist representation of a book cover with a space for an author name.
can auslan fractals.png,Fractals,can (Auslan),a purple wolf’s head with a hand signing “can” in Auslan.
done.png,M,done,a blue circle with a green check mark or tick in front of it
by bunnsemojis.png,bunnsemojis,by,A green punctuation colon.
can't rae.png,Rae,can't,a bluish purple arrow pointing right. A dark orange X covers part of the arrow’s point
for symbol 1a.png,Petri,for,A paper tag with brown scribble on it.
can chrome.png,cytochrome-sea,can,image of a blue dog next to a green check mark
do m.png,M,do,a blue circle with an orange arrow pointing to the right of it
for pheonix.png,Pheonix,for,A curved arrow points down. It is blue but grades to green with a dark green outline. The base of the arrow is slightly above its end.
can't petri.png,Petri,can't,A drawing of a person slumped and looking exhausted behind a pink square.
done neon 1.png,Neon,done,"A white piece of paper with three check marked circles next to scribbles meant to indicate words, and a blue colored pencil with the paper."
from 1.png,M,from,a yellow arrow pointing out from a patch of grass-covered earth.
done neon 2.png,Neon,done,"A white piece of paper with three check marked circles next to scribbles meant to indicate words, and a blue colored pencil with the paper. there's also a blue check mark on the right side."
done rayin.png,Rayin,done,A nondescript yellow person with a star on their chest is positioned above a purple line which has downward-pointing arrows at both ends. Underneath the purple line in between these two arrows is a green checkmark.
from 2.png,M,from,a blue arrow pointing out from a patch of grass-covered earth.
good fg.png,froggygolem,good,a light red thumbs up
done bunnsemojis.png,bunnsemojis,done,A soft yellow clock timer with both hands facing up and a green checkmark over the top right of it.
feel ry.png,ry,feel,"A bald purple person signing the ASL sign for 'feel'. Their middle finger is bent, moving in an upwards direction from their chest. Their other arm is by their side."
have pheonix.png,Pheonix,have,ASL sign for have with arrows pointing towards you following hand shape
don't dusty.png,Dusty,don't,A crossed out green wheelchair user mid push.
get fg.png,froggygolem,get,pink hand shape holding red lump hovers above and to left of horizontal light red rectangle. An arrow points up from the rectangle towards the hand.
have.png,M,have,a stylised yellow hand holding a blue square with gold emphasis lines around it
don't gillipop.png,Gillipop,don't,"a red circle with a line crossing through it, outlined in white"
go chrome.png,cytochrome-sea,go,a blue dog runs
hello.png,M,hello,a waving emoji yellow hand with a green upwards curve below it.
don't rayin.png,Rayin,don't,A large red X which is darker/more saturated on the lower half and lighter/less saturated on the upper half.
go fg 1.png,froggygolem,go,a green arrow pointing right with a traffic light turned green over the center
how rayin.png,Rayin,how,A purple question mark with a blue arrow pointing up at two gray gears
for fg.png,froggygolem,for,brown tag shape with arrow pointing right
go fg 2.png,froggygolem,go,agreen arrow pointing right
how chrome.png,cytochrome-sea,how,a rainbow arrow pointing from a yellow star to a pink heart with a question mark over it
for m.png,M,for,A green arow going into a blue hollow half-sphere
have pheonix 2.png,Pheonix,have,a yellow figure holding a purple ball by their chest with both hands
