Image URL,Credit,Caption,Alt text
sex drive petri.png,Petri,sex drive,"A drawing of a red heart symbol on fire, with a steering wheel to the right of it."
stone bottom 1 m.png,M,stone bottom,A red down arrow above a grey rock or stone.
realistic packer.png,Ani,realistic packer,A simple drawing of a realistic packer. The packer looks like a penis with a defined head. The packer is colored light purple and outlined in dark blue.
sexy.png,Plum,sexy,"A big speech bubble containing a black bar labeled “XXX” surrounded by hearts. The speech bubble’s tail points off-screen to the left, to show that whoever is saying this is off-screen. A blue arrow points from the speech bubble to a featureless, simply drawn yellow person, who is blushing, showing that the words are describing the person we can see."
stone bottom 2 m.png,M,stone bottom,A blue down arrow above a grey rock or stone.
sadist.png,M,sadist,"A red arrow pointing up at a yellow smiley face with hearts above it, looking at a blue circle with a red patch and red zigzags coming from it, representing pain."
size kink ani.png,Ani,size kink,A simple drawing of two people standing next to each other surrounded by hearts. The blue person on the left is a much smaller and only comes up to about shoulder height of the green person standing next to them. Both people have rectangle bodies and circles for heads.
Vibrating Plug Ani.png,Ani,Vibrating Plug,a drawing of a blue butt plug with little red lines next to it indicating movement
safeword ani.png,Ani,safeword,A simple drawing of a person. The person has a thought bubble and speech bubble next to them. The thought bubble has a stop sign drawing in it and the speech bubble has a blue jellyfish in it
Sex work wont make you rich.png,Petri,sex work won't make you rich,"A drawing of a red umbrella, symbolizing sex work, and a bag of money, with a crossed-out green arrow between them pointing at the bag of money."
weight gain kink.png,Ani,weight gain kink,a drawing of a gray scale with a blue screen showing 0.0 on it. On the top right corner of the scale is a an arrow pointing up the arrow is outlined in green The rest of the scale is covered in blue hearts
pillow princess m.png,M,pillow princess,"a pale pink pillow with a gold and pink crown on it, with pink hearts on the top of the crown."
stone top 1 m.png,M,stone top,A red up arrow above a grey rock or stone.
wet dream rae.png,Rae,wet dream,a thought bubble with a dark purple XXX bar and a dark blue droplet
sexualise vixen.png,Vixen,sexualise,"a white glyph of a horizontal line  going into a divot in a vertical line, behind them is a redish orange fire, the symbols have a red arrow pointing to a pink wolf like creature."
stone top 2 m.png,M,stone top,A blue up arrow above a grey rock or stone.
what's your color.png,Teddy,what's your color,a traffic light with a question mark beside it
sex work.png,Ani,sex work,A drawing of a person next to some money. The person has a black bar over their chest and crotch area
traffic light safety communication.png,Teddy,traffic light safety communication,A traffic light
whorephobe ani.png,Ani,whorephobe,A simple drawing of a person speaking. Inside the persons speech bubble is a person with black boxes censoring their chest and genitals with money next to them. over the person and money in the speech bubble are a large red ‘X’
sex work folder.png,Ani,sex work folder,A black square with a drawing of a person next to some money. The person has a black bar over their chest and crotch area
yonic petri 2.png,Petri,yonic,"A drawing of an emoji yellow vagina, with a large black wavy equal sign to its left."
whorephobia ani.png,Ani,whorephobia,a person with black boxes censoring their chest and genitals with money next to them. over the person and money are a large red ‘X’
yonic petri 1.png,Petri,yonic,"A drawing of a pink, vaguely vagina-shaped blob on the left, and an emoji yellow vagina on the right. There is a small black wavy equal sign between them."
yonic petri 3.png,Petri,yonic,"A drawing of a pink, vaguely vagina-shaped blob, with a large black wavy equal sign to its left."
