Image URL,Credit,Caption,Alt text
image description vixen.png,Vixen,image description,"a drawing with a simple tree inside a square frame on the left side. The tree has a brown trunk and a green leafy top with a bright blue background resembling the sky. On the right side, there's a speech bubble containing scribbled blue text representing a worded description"
fidget cube petri.png,Petri,fidget cube,"a white fidget cube with light green accents, drawn with thin lineart."
feeding tube.png,Petri,feeding tube,A drawing of a white G-tube with blue and yellow accents.
inhaler vixen 1.png,Vixen,inhaler,an illustration of a red inhaler with a white base and a grayish white top.
fidget cube.png,Neon,fidget cube,"a white fidget cube with light green buttons, drawn with thick lineart."
floam dusty.png,Dusty,floam,"A cluster of white balls in a stiff pile, with light blue slime connecting them."
inhaler vixen 2.png,Vixen,inhaler,"an illustration of a red inhaler with a white base and a grayish white top, it's covered in stickers; a yellow star, a pink heart and a blue spiral."
fidget slug.png,Plum,fidget slug,A drawing of a plastic fidget tool that looks like a slug. Each segment of the body is a different rainbow color.
glasses stellar.png,StellarSymbols,glasses,a folded pair of glasses.
kanban chan 1.png,C,kanban,"A horizontal white rectangle with a blue top below three vertical tall white rectangles. From left to right the tops of the three rectangles are red, yellow, and green. All of the objects are outlined in black"
finch app 1.png,Dusty,Finch (app),"The icon for the Finch app, a grey bird's face with a yellow beak and red cheeks."
glasses cleaner wipes.png,Rae,glasses cleaner wipes,"a white, vaguely square shape is followed by a green arrow. This leads to a pair of square glasses that sparkle."
kanban chan 2.png,C,kanban,"A horizontal white rectangle with a blue top below three vertical tall white rectangles. From left to right the tops of the three rectangles are red, yellow, and green. All of the objects are outlined in off-white."
first_then_hor_a.png,Dusty,"first, then (visual support)","A drawing of a two squares inside a rectangle. The first has a toilet, and a blue arrow points to the next which has a bed."
group therapy boonanas.png,Boonanas,group therapy,"A therapist sitting in a navy armchair to the left, holding a notebook. There is three people sitting on a grey couch, the one furthermost to the left talking."
first_then_hor_c.png,Dusty,"first, then (visual support)","A minimalist drawing of a first then visual support, with white squares inside a gray rectangle."
first_then_hor_d.png,Dusty,"first, then (visual support)","A drawing of two squares inside a rectangle, the first with a toilet, and the second with a bed."
head wand m.png,M,head wand,yellow head shape wearing a head wand.
first_then_vert_b.png,Dusty,"first, then (visual support)",Two squares with scribbles that look like text next to them inside a gray square. A blue arrow points from the top square to the bottom one.
first_then_vert_c.png,Dusty,"first, then (visual support)","Two squares inside a gray square, on the far left side. A blue arrow points from the top square to the bottom one."
hearing aid 5.png,Blackholemojis,hearing aid,An in-the-canal hearing aid.
first_then_vert_e.png,Dusty,"first, then (visual support)","Two squares with scribbles that look like text next to them inside a gray square. The first square has a toilet, and the square under it has a bed."
first_then_next_hor_d.png,Dusty,"first, then, next (visual support)","Three small rectangles inside a larger rectangle. The first has a shower head, the second has a shirt and pants, and the third has pancakes."
hearing aid 2.png,Blackholemojis,hearing aid,A behind the ear hearing aid with an in-the-canal receiver.
first_then_next_vert_b.png,Dusty,"first, then, next (visual support)","Three white squares next to scribbles that look like text inside a larger square, with blue arrows pointing from top to bottom."
first_then_next_vert_a.png,Dusty,"first, then, next (visual support)","Three white squares next to scribbles that look like text inside a larger square. The first white square has a shower head, the next has a shirt and pants, and the third has pancakes, with blue arrows pointing from top to bottom"
first_then_hor_b.png,Dusty,"first, then (visual support)",A drawing of a two squares inside a rectangle. A blue arrow points from the left square to the right square.
first_then_next_vert_e.png,Dusty,"first, then, next (visual support)",Three white squares next to scribbles that look like text inside a larger square.
first_then_next_vert_c.png,Dusty,"first, then, next (visual support)","Three white squares on the far left inside a larger square, with blue arrows pointing from top to bottom."
first_then_vert_a.png,Dusty,"first, then (visual support)","Two squares with scribbles that look like text next to them inside a gray square. The first square has a toilet, and a blue arrow points from it to the square under it with a bed."
first_then_next_vert_d.png,Dusty,"first, then, next (visual support)","Three white squares next to scribbles that look like text inside a larger square. The first white square has a shower head, the next has a shirt and pants, and the third has pancakes."
glasses millie.png,Millie,glasses,"A pair of glasses with dark brown, half-circle-shaped frames."
first_then_vert_d.png,Dusty,"first, then (visual support)",Two squares with scribbles that look like text next to them inside a gray square.
morning meds.png,Petri,morning meds,an orange pill bottle in front of a yellow sun.
hearing aid 1.png,Blackholemojis,hearing aid,A behind the ear hearing aid with an in-the-ear receiver.
first_then_next_hor_a.png,Dusty,"first, then, next (visual support)","Three small rectangles inside a larger rectangle. The first has a shower head, the second has a shirt and pants, and the third has pancakes, with blue arrows pointing from left to right."
/Phrases/my friend is my caregiver.png,Ottertime,my friend is my caregiver,"A blue hand and a pink hand are clasped together on a yellow background, with a yellow rose above them. Underneath is a gray arrow, which points to the right at a pink person with a smiling expression, holding a bright pink heart with an exclamation mark on it."
hearing aid 4.png,Blackholemojis,hearing aid,An in-the-ear hearing aid.
first_then_next_hor_b.png,Dusty,"first, then, next (visual support)","Three small rectangles inside a larger rectangle, with blue arrows pointing from left to right."
/Phrases/my parent is my caregiver.png,Ottertime,my parent is my caregiver,"A pink adult and child, where the adult has their hand on the child's head and a relationship marker on their chest indicating parentage. next to them is the same marker, and underneath them is a gray arrow, which points to the right at a pink person with a smiling expression, holding a bright pink heart with an exclamation mark on it."
heel ottertime.png,Ottertime,heel (service dog command),"a brown dog wearing a red collar and a red service dog vest walking to the right. It is close to its handler, a blue rabbit with a light blue gray shirt, navy pants,  navy ears and eyes."
first_then_next_hor_c.png,Dusty,"first, then, next (visual support)","A minimalist drawing of a first, next, then support, with three rectangles inside a larger rectangle"
/Phrases/my romantic partner is my caregiver.png,Ottertime,my romantic partner is my caregiver,in the top left corner two hands one teal and one pink touch with a red glow around their hands and there's a rose and hearts above them.  a gray arrow points to a pink person holding a heart with an exclamation point
hot water bottle 1.png,Blackholemojis,hot water bottle,"a red hot water bottle. It is steaming, and there’s a classic red thermometer by it to show that it’s hot."
hearing loop.png,M,hearing loop,"the international symbol for a hearing loop, with black outlines."
noise cancelling headphones plum 2.png,Plum,noise cancelling headphones,"A drawing of a featureless grey person’s head wearing orange noise-cancelling headphones. Red waves representing sounds surround them, and there is a “muted” symbol - A speaker and a red X - in the center of their face to show that they don’t perceive the outside sounds, as well as a green plus sign and an eighth note to show that they are listening to music."
squishy.png,froggygolem,mochi squishy,"A white cloud, pink chubby cat lying on its back, and light purple octopus with cute faces. Little squiggly lines and shine marks are near each."
hot water bottle 2.png,Blackholemojis,hot water bottle,"a hot water bottle with a fuzzy pastel purple cover with stars and moons on it. It is steaming, and there’s a classic red thermometer by it to show that it’s hot."
plain text vixen.png,Vixen,plain text,"two white rectangular boxes with blue text. The top box has a stylized and distorted message that reads, 'tøđãy wå$ $0 ☆M628wg.' Below it is a red arrow pointing downward to the second box. The second box contains a clear message in blue text that reads, 'Today was so awesome.'"
