Image URL,Credit,Caption,Alt text
hxm2.png,envi,hxm,the letters 'hxm' in a hand-drawn bold font in a medium grey with a dark grey outline
sin.png,envi,sin,the word 'sin' in a hand-drawn bold font in pastel yellow and outlined in a darker yellow
hxm1.png,envi,hxm,"the letters 'hxm' in a hand-drawn bold font in light grey, outlined in a medium grey"
sin2.png,envi,sin,the word 'sin' in medium grey with a dark grey outline
sin3.png,envi,sin,the word 'sin' in a bold yellow with a black outline
sin1.png,envi,sin,the word 'sin' in a hand-drawn bold font in light grey with a medium grey outline
voidself dusty.png,Dusty,voidself,"A dark blue figure with a blob containing a starry sky for a head, with a hand on voids chest and a red arrow coming from and pointing to the figure."
xe bunnsemojis.png,bunnsemojis,xe,An orange cartoon bunny head is facing the viewer.
voids dusty.png,Dusty,voids,"A dark blue figure with a blob containing a starry sky for a head, with a hand on voids chest."
xyr bunnsemojis.png,bunnsemojis,xyr,An orange cartoon bunny head has a grey ball next to xem with a grey arrow pointing at it.
void dusty.png,Dusty,void,A dark blue figure with a blob containing a starry sky for a head.
xem bunnsemojis.png,bunnsemojis,xem,An orange cartoon bunny head has a large grey arrow pointing at xem.
one's gillipop.png,Gillipop,one's,a pure white figure holding a grayed out ball with a white arrow pointing to at them.
